month,day,date,country,cumulative_number_of_case,number_of_death,number_recovered,current_case
6,4,4-Jun,Republic of Ireland,1,0,1,0
6,4,4-Jun,Republic of Korea,3,0,3,0
6,4,4-Jun,Romania,1,0,1,0
6,4,4-Jun,Russian Federation,1,0,0,1
6,4,4-Jun,Singapore,206,31,165,10
6,4,4-Jun,South Africa,1,1,0,0
6,4,4-Jun,Spain,1,0,1,0
6,4,4-Jun,Sweden,3,0,3,0
6,4,4-Jun,Switzerland,1,0,1,0
6,4,4-Jun,Thailand,8,2,6,0
6,4,4-Jun,United Kingdom,4,0,4,0
6,4,4-Jun,United States,69,0,34,35
6,4,4-Jun,Viet Nam,63,5,58,0
6,5,5-Jun,Australia,5,0,5,0
6,5,5-Jun,Brazil,2,0,2,0
6,5,5-Jun,Canada,218,31,120,67
6,5,5-Jun,China,7078,620,5114,1344
6,5,5-Jun,Taiwan,677,81,257,339
6,5,5-Jun,Colombia,1,0,1,0
6,5,5-Jun,Finland,1,0,1,0
6,5,5-Jun,France,7,0,6,1
6,5,5-Jun,Germany,10,0,9,1
6,5,5-Jun,India,3,0,3,0
6,5,5-Jun,Indonesia,2,0,2,0
6,5,5-Jun,Italy,9,0,9,0
6,5,5-Jun,Kuwait,1,0,1,0
6,5,5-Jun,Malaysia,5,2,3,0
6,5,5-Jun,Mongolia,9,0,9,0
6,5,5-Jun,New Zealand,1,0,1,0
6,5,5-Jun,Philippines,12,2,10,0
6,5,5-Jun,Republic of Ireland,1,0,1,0
6,5,5-Jun,Republic of Korea,3,0,3,0
6,5,5-Jun,Romania,1,0,1,0
6,5,5-Jun,Russian Federation,1,0,0,1
6,5,5-Jun,Singapore,206,31,165,10
6,5,5-Jun,South Africa,1,1,0,0
6,5,5-Jun,Spain,1,0,1,0
6,5,5-Jun,Sweden,3,0,3,0
6,5,5-Jun,Switzerland,1,0,1,0
6,5,5-Jun,Thailand,8,2,6,0
6,5,5-Jun,United Kingdom,4,0,4,0
6,5,5-Jun,United States,69,0,34,35
6,5,5-Jun,Viet Nam,63,5,58,0
6,6,6-Jun,Australia,5,0,5,0
6,6,6-Jun,Brazil,2,0,2,0
6,6,6-Jun,Canada,219,31,120,68
6,6,6-Jun,China,7080,624,5220,1236
6,6,6-Jun,Taiwan,676,81,257,338
6,6,6-Jun,Colombia,1,0,1,0
6,6,6-Jun,Finland,1,0,1,0
6,6,6-Jun,France,7,0,6,1
6,6,6-Jun,Germany,10,0,9,1
6,6,6-Jun,India,3,0,3,0
6,6,6-Jun,Indonesia,2,0,2,0
6,6,6-Jun,Italy,9,0,9,0
6,6,6-Jun,Kuwait,1,0,1,0
6,6,6-Jun,Malaysia,5,2,3,0
6,6,6-Jun,Mongolia,9,0,9,0
6,6,6-Jun,New Zealand,1,0,1,0
6,6,6-Jun,Philippines,12,2,10,0
6,6,6-Jun,Republic of Ireland,1,0,1,0
6,6,6-Jun,Republic of Korea,3,0,3,0
6,6,6-Jun,Romania,1,0,1,0
6,6,6-Jun,Russian Federation,1,0,0,1
6,6,6-Jun,Singapore,206,31,165,10
6,6,6-Jun,South Africa,1,1,0,0
6,6,6-Jun,Spain,1,0,1,0
6,6,6-Jun,Sweden,3,0,3,0
6,6,6-Jun,Switzerland,1,0,1,0
6,6,6-Jun,Thailand,8,2,6,0
6,6,6-Jun,United Kingdom,4,0,4,0
6,6,6-Jun,United States,68,0,35,33
6,6,6-Jun,Viet Nam,63,5,58,0
6,7,7-Jun,Australia,5,0,5,0
6,7,7-Jun,Brazil,2,0,2,0
6,7,7-Jun,Canada,219,31,120,68
6,7,7-Jun,China,7080,624,5220,1236
6,7,7-Jun,Taiwan,676,81,257,338
6,7,7-Jun,Colombia,1,0,1,0
6,7,7-Jun,Finland,1,0,1,0
6,7,7-Jun,France,7,0,6,1
6,7,7-Jun,Germany,10,0,9,1
6,7,7-Jun,India,3,0,3,0
6,7,7-Jun,Indonesia,2,0,2,0
6,7,7-Jun,Italy,9,0,9,0
6,7,7-Jun,Kuwait,1,0,1,0
6,7,7-Jun,Malaysia,5,2,3,0
6,7,7-Jun,Mongolia,9,0,9,0
6,7,7-Jun,New Zealand,1,0,1,0
6,7,7-Jun,Philippines,12,2,10,0
6,7,7-Jun,Republic of Ireland,1,0,1,0
6,7,7-Jun,Republic of Korea,3,0,3,0
6,7,7-Jun,Romania,1,0,1,0
6,7,7-Jun,Russian Federation,1,0,0,1
6,7,7-Jun,Singapore,206,31,165,10
6,7,7-Jun,South Africa,1,1,0,0
6,7,7-Jun,Spain,1,0,1,0
6,7,7-Jun,Sweden,3,0,3,0
6,7,7-Jun,Switzerland,1,0,1,0
6,7,7-Jun,Thailand,8,2,6,0
6,7,7-Jun,United Kingdom,4,0,4,0
6,7,7-Jun,United States,68,0,35,33
6,7,7-Jun,Viet Nam,63,5,58,0
6,8,8-Jun,Australia,5,0,5,0
6,8,8-Jun,Brazil,2,0,2,0
6,8,8-Jun,Canada,219,31,120,68
6,8,8-Jun,China,7080,624,5220,1236
6,8,8-Jun,Taiwan,676,81,257,338
6,8,8-Jun,Colombia,1,0,1,0
6,8,8-Jun,Finland,1,0,1,0
6,8,8-Jun,France,7,0,6,1
6,8,8-Jun,Germany,10,0,9,1
6,8,8-Jun,India,3,0,3,0
6,8,8-Jun,Indonesia,2,0,2,0
6,8,8-Jun,Italy,9,0,9,0
6,8,8-Jun,Kuwait,1,0,1,0
6,8,8-Jun,Malaysia,5,2,3,0
6,8,8-Jun,Mongolia,9,0,9,0
6,8,8-Jun,New Zealand,1,0,1,0
6,8,8-Jun,Philippines,12,2,10,0
6,8,8-Jun,Republic of Ireland,1,0,1,0
6,8,8-Jun,Republic of Korea,3,0,3,0
6,8,8-Jun,Romania,1,0,1,0
6,8,8-Jun,Russian Federation,1,0,0,1
6,8,8-Jun,Singapore,206,31,165,10
6,8,8-Jun,South Africa,1,1,0,0
6,8,8-Jun,Spain,1,0,1,0
6,8,8-Jun,Sweden,3,0,3,0
6,8,8-Jun,Switzerland,1,0,1,0
6,8,8-Jun,Thailand,8,2,6,0
6,8,8-Jun,United Kingdom,4,0,4,0
6,8,8-Jun,United States,68,0,35,33
6,8,8-Jun,Viet Nam,63,5,58,0
6,9,9-Jun,Australia,5,0,5,0
6,9,9-Jun,Brazil,2,0,2,0
6,9,9-Jun,Canada,229,32,128,69
6,9,9-Jun,China,7082,628,5552,902
6,9,9-Jun,Taiwan,680,81,257,342
6,9,9-Jun,Colombia,1,0,1,0
6,9,9-Jun,Finland,1,0,1,0
6,9,9-Jun,France,7,0,6,1
6,9,9-Jun,Germany,10,0,9,1
6,9,9-Jun,India,3,0,3,0
6,9,9-Jun,Indonesia,2,0,2,0
6,9,9-Jun,Italy,9,0,9,0
6,9,9-Jun,Kuwait,1,0,1,0
6,9,9-Jun,Malaysia,5,2,3,0
6,9,9-Jun,Mongolia,9,0,9,0
6,9,9-Jun,New Zealand,1,0,1,0
6,9,9-Jun,Philippines,12,2,10,0
6,9,9-Jun,Republic of Ireland,1,0,1,0
6,9,9-Jun,Republic of Korea,3,0,3,0
6,9,9-Jun,Romania,1,0,1,0
6,9,9-Jun,Russian Federation,1,0,0,1
6,9,9-Jun,Singapore,206,31,168,7
6,9,9-Jun,South Africa,1,1,0,0
6,9,9-Jun,Spain,1,0,1,0
6,9,9-Jun,Sweden,3,0,3,0
6,9,9-Jun,Switzerland,1,0,1,0
6,9,9-Jun,Thailand,9,2,6,1
6,9,9-Jun,United Kingdom,4,0,4,0
6,9,9-Jun,United States,68,0,35,33
6,9,9-Jun,Viet Nam,63,5,58,0
6,10,10-Jun,Australia,5,0,5,0
6,10,10-Jun,Brazil,3,0,2,1
6,10,10-Jun,Canada,229,32,131,66
6,10,10-Jun,China,7083,633,5663,787
6,10,10-Jun,Taiwan,686,81,319,286
6,10,10-Jun,Colombia,1,0,1,0
6,10,10-Jun,Finland,1,0,1,0
6,10,10-Jun,France,7,0,6,1
6,10,10-Jun,Germany,10,0,9,1
6,10,10-Jun,India,3,0,3,0
6,10,10-Jun,Indonesia,2,0,2,0
6,10,10-Jun,Italy,9,0,9,0
6,10,10-Jun,Kuwait,1,0,1,0
6,10,10-Jun,Malaysia,5,2,3,0
6,10,10-Jun,Mongolia,9,0,9,0
6,10,10-Jun,New Zealand,1,0,1,0
6,10,10-Jun,Philippines,12,2,10,0
6,10,10-Jun,Republic of Ireland,1,0,1,0
6,10,10-Jun,Republic of Korea,3,0,3,0
6,10,10-Jun,Romania,1,0,1,0
6,10,10-Jun,Russian Federation,1,0,0,1
6,10,10-Jun,Singapore,206,31,168,7
6,10,10-Jun,South Africa,1,1,0,0
6,10,10-Jun,Spain,1,0,1,0
6,10,10-Jun,Sweden,3,0,3,0
6,10,10-Jun,Switzerland,1,0,1,0
6,10,10-Jun,Thailand,9,2,6,1
6,10,10-Jun,United Kingdom,4,0,4,0
6,10,10-Jun,United States,69,0,36,33
6,10,10-Jun,Viet Nam,63,5,58,0
6,11,11-Jun,Australia,5,0,5,0
6,11,11-Jun,Brazil,3,0,2,1
6,11,11-Jun,Canada,230,32,134,64
6,11,11-Jun,China,7084,633,5759,692
6,11,11-Jun,Taiwan,687,81,344,262
6,11,11-Jun,Colombia,1,0,1,0
6,11,11-Jun,Finland,1,0,1,0
6,11,11-Jun,France,7,0,6,1
6,11,11-Jun,Germany,10,0,9,1
6,11,11-Jun,India,3,0,3,0
6,11,11-Jun,Indonesia,2,0,2,0
6,11,11-Jun,Italy,9,0,9,0
6,11,11-Jun,Kuwait,1,0,1,0
6,11,11-Jun,Malaysia,5,2,3,0
6,11,11-Jun,Mongolia,9,0,9,0
6,11,11-Jun,New Zealand,1,0,1,0
6,11,11-Jun,Philippines,12,2,10,0
6,11,11-Jun,Republic of Ireland,1,0,1,0
6,11,11-Jun,Republic of Korea,3,0,3,0
6,11,11-Jun,Romania,1,0,1,0
6,11,11-Jun,Russian Federation,1,0,0,1
6,11,11-Jun,Singapore,206,31,168,7
6,11,11-Jun,South Africa,1,1,0,0
6,11,11-Jun,Spain,1,0,1,0
6,11,11-Jun,Sweden,3,0,3,0
6,11,11-Jun,Switzerland,1,0,1,0
6,11,11-Jun,Thailand,9,2,6,1
6,11,11-Jun,United Kingdom,4,0,4,0
6,11,11-Jun,United States,71,0,36,35
6,11,11-Jun,Viet Nam,63,5,58,0
6,12,12-Jun,Australia,5,0,5,0
6,12,12-Jun,Brazil,3,0,2,1
6,12,12-Jun,Canada,238,32,141,65
6,12,12-Jun,China,7084,634,5835,615
6,12,12-Jun,Taiwan,688,81,347,260
6,12,12-Jun,Colombia,1,0,1,0
6,12,12-Jun,Finland,1,0,1,0
6,12,12-Jun,France,7,0,6,1
6,12,12-Jun,Germany,10,0,9,1
6,12,12-Jun,India,3,0,3,0
6,12,12-Jun,Indonesia,2,0,2,0
6,12,12-Jun,Italy,9,0,9,0
6,12,12-Jun,Kuwait,1,0,1,0
6,12,12-Jun,Malaysia,5,2,3,0
6,12,12-Jun,Mongolia,9,0,9,0
6,12,12-Jun,New Zealand,1,0,1,0
6,12,12-Jun,Philippines,14,2,12,0
6,12,12-Jun,Republic of Ireland,1,0,1,0
6,12,12-Jun,Republic of Korea,3,0,3,0
6,12,12-Jun,Romania,1,0,1,0
6,12,12-Jun,Russian Federation,1,0,0,1
6,12,12-Jun,Singapore,206,31,169,6
6,12,12-Jun,South Africa,1,1,0,0
6,12,12-Jun,Spain,1,0,1,0
6,12,12-Jun,Sweden,3,0,3,0
6,12,12-Jun,Switzerland,1,0,1,0
6,12,12-Jun,Thailand,9,2,6,1
6,12,12-Jun,United Kingdom,4,0,4,0
6,12,12-Jun,United States,70,0,36,34
6,12,12-Jun,Viet Nam,63,5,58,0
6,13,13-Jun,Australia,5,0,5,0
6,13,13-Jun,Brazil,3,0,2,1
6,13,13-Jun,Canada,242,32,150,60
6,13,13-Jun,China,7083,636,5911,536
6,13,13-Jun,Taiwan,693,81,385,227
6,13,13-Jun,Colombia,1,0,1,0
6,13,13-Jun,Finland,1,0,1,0
6,13,13-Jun,France,7,0,6,1
6,13,13-Jun,Germany,10,0,9,1
6,13,13-Jun,India,3,0,3,0
6,13,13-Jun,Indonesia,2,0,2,0
6,13,13-Jun,Italy,9,0,9,0
6,13,13-Jun,Kuwait,1,0,1,0
6,13,13-Jun,Malaysia,5,2,3,0
6,13,13-Jun,Mongolia,9,0,9,0
6,13,13-Jun,New Zealand,1,0,1,0
6,13,13-Jun,Philippines,14,2,12,0
6,13,13-Jun,Republic of Ireland,1,0,1,0
6,13,13-Jun,Republic of Korea,3,0,3,0
6,13,13-Jun,Romania,1,0,1,0
6,13,13-Jun,Russian Federation,1,0,0,1
6,13,13-Jun,Singapore,206,31,169,6
6,13,13-Jun,South Africa,1,1,0,0
6,13,13-Jun,Spain,1,0,1,0
6,13,13-Jun,Sweden,3,0,3,0
6,13,13-Jun,Switzerland,1,0,1,0
6,13,13-Jun,Thailand,9,2,6,1
6,13,13-Jun,United Kingdom,4,0,4,0
6,13,13-Jun,United States,71,0,36,35
6,13,13-Jun,Viet Nam,63,5,58,0
6,14,14-Jun,Australia,5,0,5,0
6,14,14-Jun,Brazil,3,0,2,1
6,14,14-Jun,Canada,242,32,150,60
6,14,14-Jun,China,7083,636,5911,536
6,14,14-Jun,Taiwan,693,81,385,227
6,14,14-Jun,Colombia,1,0,1,0
6,14,14-Jun,Finland,1,0,1,0
6,14,14-Jun,France,7,0,6,1
6,14,14-Jun,Germany,10,0,9,1
6,14,14-Jun,India,3,0,3,0
6,14,14-Jun,Indonesia,2,0,2,0
6,14,14-Jun,Italy,9,0,9,0
6,14,14-Jun,Kuwait,1,0,1,0
6,14,14-Jun,Malaysia,5,2,3,0
6,14,14-Jun,Mongolia,9,0,9,0
6,14,14-Jun,New Zealand,1,0,1,0
6,14,14-Jun,Philippines,14,2,12,0
6,14,14-Jun,Republic of Ireland,1,0,1,0
6,14,14-Jun,Republic of Korea,3,0,3,0
6,14,14-Jun,Romania,1,0,1,0
6,14,14-Jun,Russian Federation,1,0,0,1
6,14,14-Jun,Singapore,206,31,169,6
6,14,14-Jun,South Africa,1,1,0,0
6,14,14-Jun,Spain,1,0,1,0
6,14,14-Jun,Sweden,3,0,3,0
6,14,14-Jun,Switzerland,1,0,1,0
6,14,14-Jun,Thailand,9,2,6,1
6,14,14-Jun,United Kingdom,4,0,4,0
6,14,14-Jun,United States,71,0,36,35
6,14,14-Jun,Viet Nam,63,5,58,0
6,15,15-Jun,Australia,5,0,5,0
6,15,15-Jun,Brazil,3,0,2,1
6,15,15-Jun,Canada,242,32,150,60
6,15,15-Jun,China,7083,636,5911,536
6,15,15-Jun,Taiwan,693,81,385,227
6,15,15-Jun,Colombia,1,0,1,0
6,15,15-Jun,Finland,1,0,1,0
6,15,15-Jun,France,7,0,6,1
6,15,15-Jun,Germany,10,0,9,1
6,15,15-Jun,India,3,0,3,0
6,15,15-Jun,Indonesia,2,0,2,0
6,15,15-Jun,Italy,9,0,9,0
6,15,15-Jun,Kuwait,1,0,1,0
6,15,15-Jun,Malaysia,5,2,3,0
6,15,15-Jun,Mongolia,9,0,9,0
6,15,15-Jun,New Zealand,1,0,1,0
6,15,15-Jun,Philippines,14,2,12,0
6,15,15-Jun,Republic of Ireland,1,0,1,0
6,15,15-Jun,Republic of Korea,3,0,3,0
6,15,15-Jun,Romania,1,0,1,0
6,15,15-Jun,Russian Federation,1,0,0,1
6,15,15-Jun,Singapore,206,31,169,6
6,15,15-Jun,South Africa,1,1,0,0
6,15,15-Jun,Spain,1,0,1,0
6,15,15-Jun,Sweden,3,0,3,0
6,15,15-Jun,Switzerland,1,0,1,0
6,15,15-Jun,Thailand,9,2,6,1
6,15,15-Jun,United Kingdom,4,0,4,0
6,15,15-Jun,United States,71,0,36,35
6,15,15-Jun,Viet Nam,63,5,58,0
6,16,16-Jun,Australia,5,0,5,0
6,16,16-Jun,Brazil,3,0,2,1
6,16,16-Jun,Canada,243,32,156,55
6,16,16-Jun,China,7082,641,6043,398
6,16,16-Jun,Taiwan,698,83,443,172
6,16,16-Jun,Colombia,1,0,1,0
6,16,16-Jun,Finland,1,0,1,0
6,16,16-Jun,France,7,0,6,1
6,16,16-Jun,Germany,10,0,9,1
6,16,16-Jun,India,3,0,3,0
6,16,16-Jun,Indonesia,2,0,2,0
6,16,16-Jun,Italy,9,0,9,0
6,16,16-Jun,Kuwait,1,0,1,0
6,16,16-Jun,Malaysia,5,2,3,0
6,16,16-Jun,Mongolia,9,0,9,0
6,16,16-Jun,New Zealand,1,0,1,0
6,16,16-Jun,Philippines,14,2,12,0
6,16,16-Jun,Republic of Ireland,1,0,1,0
6,16,16-Jun,Republic of Korea,3,0,3,0
6,16,16-Jun,Romania,1,0,1,0
6,16,16-Jun,Russian Federation,1,0,0,1
6,16,16-Jun,Singapore,206,31,169,6
6,16,16-Jun,South Africa,1,1,0,0
6,16,16-Jun,Spain,1,0,1,0
6,16,16-Jun,Sweden,3,0,3,0
6,16,16-Jun,Switzerland,1,0,1,0
6,16,16-Jun,Thailand,9,2,6,1
6,16,16-Jun,United Kingdom,4,0,4,0
6,16,16-Jun,United States,72,0,36,36
6,16,16-Jun,Viet Nam,63,5,58,0
6,17,17-Jun,Australia,5,0,5,0
6,17,17-Jun,Brazil,3,0,2,1
6,17,17-Jun,Canada,247,32,171,44
6,17,17-Jun,China,7082,641,6113,328
6,17,17-Jun,Taiwan,697,83,460,154
6,17,17-Jun,Colombia,1,0,1,0
6,17,17-Jun,Finland,1,0,1,0
6,17,17-Jun,France,7,0,6,1
6,17,17-Jun,Germany,10,0,9,1
6,17,17-Jun,India,3,0,3,0
6,17,17-Jun,Indonesia,2,0,2,0
6,17,17-Jun,Italy,9,0,9,0
6,17,17-Jun,Kuwait,1,0,1,0
6,17,17-Jun,Malaysia,5,2,3,0
6,17,17-Jun,Mongolia,9,0,9,0
6,17,17-Jun,New Zealand,1,0,1,0
6,17,17-Jun,Philippines,14,2,12,0
6,17,17-Jun,Republic of Ireland,1,0,1,0
6,17,17-Jun,Republic of Korea,3,0,3,0
6,17,17-Jun,Romania,1,0,1,0
6,17,17-Jun,Russian Federation,1,0,0,1
6,17,17-Jun,Singapore,206,31,169,6
6,17,17-Jun,South Africa,1,1,0,0
6,17,17-Jun,Spain,1,0,1,0
6,17,17-Jun,Sweden,3,0,3,0
6,17,17-Jun,Switzerland,1,0,1,0
6,17,17-Jun,Thailand,9,2,6,1
6,17,17-Jun,United Kingdom,4,0,4,0
6,17,17-Jun,United States,73,0,36,37
6,17,17-Jun,Viet Nam,63,5,58,0
6,18,18-Jun,Australia,5,0,5,0
6,18,18-Jun,Brazil,3,0,2,1
6,18,18-Jun,Canada,246,33,176,37
6,18,18-Jun,China,7082,642,6156,284
6,18,18-Jun,Taiwan,697,83,469,145
6,18,18-Jun,Colombia,1,0,1,0
6,18,18-Jun,Finland,1,0,1,0
6,18,18-Jun,France,7,0,6,1
6,18,18-Jun,Germany,10,0,9,1
6,18,18-Jun,India,3,0,3,0
6,18,18-Jun,Indonesia,2,0,2,0
6,18,18-Jun,Italy,9,0,9,0
6,18,18-Jun,Kuwait,1,0,1,0
6,18,18-Jun,Malaysia,5,2,3,0
6,18,18-Jun,Mongolia,9,0,9,0
6,18,18-Jun,New Zealand,1,0,1,0
6,18,18-Jun,Philippines,14,2,12,0
6,18,18-Jun,Republic of Ireland,1,0,1,0
6,18,18-Jun,Republic of Korea,3,0,3,0
6,18,18-Jun,Romania,1,0,1,0
6,18,18-Jun,Russian Federation,1,0,0,1
6,18,18-Jun,Singapore,206,31,169,6
6,18,18-Jun,South Africa,1,1,0,0
6,18,18-Jun,Spain,1,0,1,0
6,18,18-Jun,Sweden,3,0,3,0
6,18,18-Jun,Switzerland,1,0,1,0
6,18,18-Jun,Thailand,9,2,6,1
6,18,18-Jun,United Kingdom,4,0,4,0
6,18,18-Jun,United States,75,0,36,39
6,18,18-Jun,Viet Nam,63,5,58,0
6,19,19-Jun,Australia,5,0,5,0
6,19,19-Jun,Brazil,3,0,2,1
6,19,19-Jun,Canada,245,34,175,36
6,19,19-Jun,China,7082,643,6183,256
6,19,19-Jun,Taiwan,695,84,472,139
6,19,19-Jun,Colombia,1,0,1,0
6,19,19-Jun,Finland,1,0,1,0
6,19,19-Jun,France,7,0,6,1
6,19,19-Jun,Germany,10,0,9,1
6,19,19-Jun,India,3,0,3,0
6,19,19-Jun,Indonesia,2,0,2,0
6,19,19-Jun,Italy,9,0,9,0
6,19,19-Jun,Kuwait,1,0,1,0
6,19,19-Jun,Malaysia,5,2,3,0
6,19,19-Jun,Mongolia,9,0,9,0
6,19,19-Jun,New Zealand,1,0,1,0
6,19,19-Jun,Philippines,14,2,12,0
6,19,19-Jun,Republic of Ireland,1,0,1,0
6,19,19-Jun,Republic of Korea,3,0,3,0
6,19,19-Jun,Romania,1,0,1,0
6,19,19-Jun,Russian Federation,1,0,0,1
6,19,19-Jun,Singapore,206,31,170,5
6,19,19-Jun,South Africa,1,1,0,0
6,19,19-Jun,Spain,1,0,1,0
6,19,19-Jun,Sweden,3,0,3,0
6,19,19-Jun,Switzerland,1,0,1,0
6,19,19-Jun,Thailand,9,2,6,1
6,19,19-Jun,United Kingdom,4,0,4,0
6,19,19-Jun,United States,75,0,36,39
6,19,19-Jun,Viet Nam,63,5,58,0
6,20,20-Jun,Australia,5,0,5,0
6,20,20-Jun,Brazil,3,0,2,1
6,20,20-Jun,Canada,245,34,180,31
6,20,20-Jun,China,7082,643,6210,229
6,20,20-Jun,Taiwan,695,84,480,131
6,20,20-Jun,Colombia,1,0,1,0
6,20,20-Jun,Finland,1,0,1,0
6,20,20-Jun,France,7,0,6,1
6,20,20-Jun,Germany,10,0,9,1
6,20,20-Jun,India,3,0,3,0
6,20,20-Jun,Indonesia,2,0,2,0
6,20,20-Jun,Italy,9,0,9,0
6,20,20-Jun,Kuwait,1,0,1,0
6,20,20-Jun,Malaysia,5,2,3,0
6,20,20-Jun,Mongolia,9,0,9,0
6,20,20-Jun,New Zealand,1,0,1,0
6,20,20-Jun,Philippines,14,2,12,0
6,20,20-Jun,Republic of Ireland,1,0,1,0
6,20,20-Jun,Republic of Korea,3,0,3,0
6,20,20-Jun,Romania,1,0,1,0
6,20,20-Jun,Russian Federation,1,0,0,1
6,20,20-Jun,Singapore,206,31,170,5
6,20,20-Jun,South Africa,1,1,0,0
6,20,20-Jun,Spain,1,0,1,0
6,20,20-Jun,Sweden,3,0,3,0
6,20,20-Jun,Switzerland,1,0,1,0
6,20,20-Jun,Thailand,9,2,6,1
6,20,20-Jun,United Kingdom,4,0,4,0
6,20,20-Jun,United States,74,0,36,38
6,20,20-Jun,Viet Nam,63,5,58,0
6,21,21-Jun,Australia,5,0,5,0
6,21,21-Jun,Brazil,3,0,2,1
6,21,21-Jun,Canada,245,34,180,31
6,21,21-Jun,China,7082,643,6210,229
6,21,21-Jun,Taiwan,695,84,480,131
6,21,21-Jun,Colombia,1,0,1,0
6,21,21-Jun,Finland,1,0,1,0
6,21,21-Jun,France,7,0,6,1
6,21,21-Jun,Germany,10,0,9,1
6,21,21-Jun,India,3,0,3,0
6,21,21-Jun,Indonesia,2,0,2,0
6,21,21-Jun,Italy,9,0,9,0
6,21,21-Jun,Kuwait,1,0,1,0
6,21,21-Jun,Malaysia,5,2,3,0
6,21,21-Jun,Mongolia,9,0,9,0
6,21,21-Jun,New Zealand,1,0,1,0
6,21,21-Jun,Philippines,14,2,12,0
6,21,21-Jun,Republic of Ireland,1,0,1,0
6,21,21-Jun,Republic of Korea,3,0,3,0
6,21,21-Jun,Romania,1,0,1,0
6,21,21-Jun,Russian Federation,1,0,0,1
6,21,21-Jun,Singapore,206,31,170,5
6,21,21-Jun,South Africa,1,1,0,0
6,21,21-Jun,Spain,1,0,1,0
6,21,21-Jun,Sweden,3,0,3,0
6,21,21-Jun,Switzerland,1,0,1,0
6,21,21-Jun,Thailand,9,2,6,1
6,21,21-Jun,United Kingdom,4,0,4,0
6,21,21-Jun,United States,74,0,36,38
6,21,21-Jun,Viet Nam,63,5,58,0
6,22,22-Jun,Australia,5,0,5,0
6,22,22-Jun,Brazil,3,0,2,1
6,22,22-Jun,Canada,245,34,180,31
6,22,22-Jun,China,7082,643,6210,229
6,22,22-Jun,Taiwan,695,84,480,131
6,22,22-Jun,Colombia,1,0,1,0
6,22,22-Jun,Finland,1,0,1,0
6,22,22-Jun,France,7,0,6,1
6,22,22-Jun,Germany,10,0,9,1
6,22,22-Jun,India,3,0,3,0
6,22,22-Jun,Indonesia,2,0,2,0
6,22,22-Jun,Italy,9,0,9,0
6,22,22-Jun,Kuwait,1,0,1,0
6,22,22-Jun,Malaysia,5,2,3,0
6,22,22-Jun,Mongolia,9,0,9,0
6,22,22-Jun,New Zealand,1,0,1,0
6,22,22-Jun,Philippines,14,2,12,0
6,22,22-Jun,Republic of Ireland,1,0,1,0
6,22,22-Jun,Republic of Korea,3,0,3,0
6,22,22-Jun,Romania,1,0,1,0
6,22,22-Jun,Russian Federation,1,0,0,1
6,22,22-Jun,Singapore,206,31,170,5
6,22,22-Jun,South Africa,1,1,0,0
6,22,22-Jun,Spain,1,0,1,0
6,22,22-Jun,Sweden,3,0,3,0
6,22,22-Jun,Switzerland,1,0,1,0
6,22,22-Jun,Thailand,9,2,6,1
6,22,22-Jun,United Kingdom,4,0,4,0
6,22,22-Jun,United States,74,0,36,38
6,22,22-Jun,Viet Nam,63,5,58,0
6,23,23-Jun,Australia,5,0,5,0
6,23,23-Jun,Brazil,3,0,2,1
6,23,23-Jun,Canada,246,35,182,29
6,23,23-Jun,China,7082,643,6307,132
6,23,23-Jun,Taiwan,692,84,486,122
6,23,23-Jun,Colombia,1,0,1,0
6,23,23-Jun,Finland,1,0,1,0
6,23,23-Jun,France,7,0,6,1
6,23,23-Jun,Germany,10,0,9,1
6,23,23-Jun,India,3,0,3,0
6,23,23-Jun,Indonesia,2,0,2,0
6,23,23-Jun,Italy,9,0,9,0
6,23,23-Jun,Kuwait,1,0,1,0
6,23,23-Jun,Malaysia,5,2,3,0
6,23,23-Jun,Mongolia,9,0,9,0
6,23,23-Jun,New Zealand,1,0,1,0
6,23,23-Jun,Philippines,14,2,12,0
6,23,23-Jun,Republic of Ireland,1,0,1,0
6,23,23-Jun,Republic of Korea,3,0,3,0
6,23,23-Jun,Romania,1,0,1,0
6,23,23-Jun,Russian Federation,1,0,0,1
6,23,23-Jun,Singapore,206,31,170,5
6,23,23-Jun,South Africa,1,1,0,0
6,23,23-Jun,Spain,1,0,1,0
6,23,23-Jun,Sweden,3,0,3,0
6,23,23-Jun,Switzerland,1,0,1,0
6,23,23-Jun,Thailand,9,2,7,0
6,23,23-Jun,United Kingdom,4,0,4,0
6,23,23-Jun,United States,74,0,36,38
6,23,23-Jun,Viet Nam,63,5,58,0
6,24,24-Jun,Australia,5,0,5,0
6,24,24-Jun,Brazil,3,0,2,1
6,24,24-Jun,Canada,249,37,188,24
6,24,24-Jun,China,7082,643,6319,120
6,24,24-Jun,Taiwan,687,84,492,111
6,24,24-Jun,Colombia,1,0,1,0
6,24,24-Jun,Finland,1,0,1,0
6,24,24-Jun,France,7,0,6,1
6,24,24-Jun,Germany,10,0,9,1
6,24,24-Jun,India,3,0,3,0
6,24,24-Jun,Indonesia,2,0,2,0
6,24,24-Jun,Italy,9,0,9,0
6,24,24-Jun,Kuwait,1,0,1,0
6,24,24-Jun,Malaysia,5,2,3,0
6,24,24-Jun,Mongolia,9,0,9,0
6,24,24-Jun,New Zealand,1,0,1,0
6,24,24-Jun,Philippines,14,2,12,0
6,24,24-Jun,Republic of Ireland,1,0,1,0
6,24,24-Jun,Republic of Korea,3,0,3,0
6,24,24-Jun,Romania,1,0,1,0
